SKU	ProductName	Manufacturer	ProductDescription1	ProductDescription2	SubModelDescription	MainImageURL	ShippingWeight	Caliber	Velocity	Parentage	ParentSKU	MSRP	MAP	InStockDate	InStockQuantity	QBItem	WNet	SmallImageURL	Category	UPC	BuyButtonDisabled
PY-P-842	H&N Baracuda Green, Lead Free, .177 Cal, 6.48 Grains, Round Nose, 300ct	Haendler & Natermann	 .177 caliber Lead free 6.48 grains Round nose 300 pellets 			http://www.airventuri.com/images/HN-Baracuda-Green-Lead-Free-177cal-300ct_HN-92064500013_lg.jpg	0.31	0.177				19.95	16.75		100	HN-92064500013	10.30	http://www.airventuri.com/images/HN-Baracuda-Green-Lead-Free-177cal-300ct_HN-92064500013_sm.jpg	AMMO	4047058011660	false
PY-P-746	H&N Baracuda Hunter .177 Cal, 10.34 Grains, Hollowpoint, 400ct	Haendler & Natermann	 .177 caliber 10.34 grains Hollow point 400 pellets 			http://www.airventuri.com/images/H-N-Baracuda-Hunter-177-Cal-10-34-Grains-Hollowpoint-400ct_HN-92174500003.jpg	0.45	0.177				17.50	14.25		100	HN-92174500003	8.77	http://www.airventuri.com/images/H-N-Baracuda-Hunter-177-Cal-10-34-Grains-Hollowpoint-400ct_HN-92174500003_sm.jpg	AMMO	4047058011684	false
PY-P-1047	H&N Baracuda Hunter Extreme Pellets, .22 Cal, 19.09 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .22 caliber 19.09 grains Hollowpoint 200ct   These unique hollowpoints are ideally suited for hunting. Use with magnum air rifles. The mushrooming head delivers a shocking blow on impact.			http://www.airventuri.com/images/HN-Baracuda-Hunter-Extreme-Pellets-25-Cal-28_HN-92166350003.jpg	0.43	0.22				12.00	9.95		100	HN-92165500003	6.83	http://www.airventuri.com/images/HN-Baracuda-Hunter-Extreme-Pellets-25-Cal-28_HN-92166350003_sm.jpg	AMMO	4047058017174	false
PY-P-1048	H&N Baracuda Hunter Extreme Pellets, .25 Cal, 28.4 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .25 caliber 28.4 grains Hollowpoint 200ct   Put these in your magnum-powered air rifles and deliver a stunning blow to game animals. The unique crosshatched hollowpoint head will mushroom on impact.			http://www.airventuri.com/images/HN-Baracuda-Hunter-Extreme-Pellets-25-Cal-28.4-Grains-Hollowpoint-200ct_HN-92166350003.jpg	0.54	0.25				14.00	11.45		100	HN-92166350003	7.75	http://www.airventuri.com/images/HN-Baracuda-Hunter-Extreme-Pellets-25-Cal-28.4-Grains-Hollowpoint-200ct_HN-92166350003_sm.jpg	AMMO	4047058017129	false
PY-P-1099	H&N Baracuda Hunter Extreme, .177 Cal, 9.57 Grains, Hollowpoint, 400ct	Haendler & Natermann	 .177 caliber 9.257 grains Hollowpoint 400 pellets   Hollowpoints pellets are intended for hunting. H&N Baracuda Hunter Extreme pellets go one step beyond traditional hollowpoints. There are 4 notches that clip the sides of the head, increasing the mushrooming effect on impact. This delivers a greater blow to your prey.			http://www.airventuri.com/images/HN-Hunter-Extreme-177-pellets_HN-92164500003_lg0.jpg	0.43	0.177				18.50	14.75		100	HN-92164500003	9.13	http://www.airventuri.com/images/HN-Hunter-Extreme-177-pellets_HN-92164500003_sm0.jpg	AMMO	4047058017419	false
PY-P-980	H&N Baracuda Hunter, .22 Cal, 18.21 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .22 caliber 18.21 grains Hollowpoint 200 pellets   Hollowpoint pellets are ideal for hunting. The mushrooming of the pellet's head enlarges as it passes through your prey. H&N Sport pellets are known for their quality, uniformity and and accuracy. If you hunt, you'll want these pellets!			http://www.airventuri.com/images/HN-Baracuda-Hunter-22cal_HN-92175500003_pellet_lg.jpg	0.42	0.22				12.50	9.95		100	HN-92175500003	6.07	http://www.airventuri.com/images/HN-Baracuda-Hunter-22cal_HN-92175500003_pellet_sm.jpg	AMMO	4047058015095	false
PY-P-1105	H&N Baracuda Hunter, .25 Cal, 27.47 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .25 caliber 27.47 grains Hollowpoint 200 pellets   H&N Baracuda Hunter pellets are quite heavy and will expand and create a large wound channel when used for hunting. Baracudas have a reputation as being quite accurate. So, if you hunt and like hitting your prey with the first shot, then Baracuda Hunters should be in your pellet locker.			http://www.airventuri.com/images/H-N-Baracuda-Hunter-25-Cal-27-47-Grains-Hollowpoint-200ct_HN-92176350003.jpg	0.54	0.25				15.00	11.95		100	HN-92176350003	7.45	http://www.airventuri.com/images/H-N-Baracuda-Hunter-25-Cal-27-47-Grains-Hollowpoint-200ct_HN-92176350003_sm.jpg	AMMO	4047058017990	false
PY-P-1106	H&N Baracuda Magnum Pellets, .177 Cal, 16.36 Grains, Domed, 200ct	Haendler & Natermann	 .177 caliber 16.36 grains Domed 200 pellets   H&N Baracuda Magnum pellets represent a slight change in the typical domed pellet sold up to now. The top of the dome isn't there, having been replaced by a flat surface.  The manufacturer suggests this pellet is best used by powerful/magnum air rifles and in hunting situations. Futhermore, they state it has limited use in some breakbarrel rifles and may not be suitable for all of them.  Besides the interesting treatment of the head, H&N made the Baracuda Magnum with a special alloy that delivers consistent shot spreads and the lowest rate of lead fouling.			http://www.airventuri.com/images/H-N-Baracuda-Magnum-Pellets-177-Cal-16-36-Grains-Domed-200ct_HN-92484500003.jpg	0.39	0.177				21.00	16.95		100	HN-92484500003	10.51	http://www.airventuri.com/images/H-N-Baracuda-Magnum-Pellets-177-Cal-16-36-Grains-Domed-200ct_HN-92484500003_sm.jpg	AMMO	4047058017983	false
PY-P-20	H&N Baracuda Match .177 Cal, 10.65 Grains, Round Nose, 500ct	Haendler & Natermann	 .177 caliber 10.65 grains 4.50mm head size Round nose 500 pellets 			http://www.airventuri.com/images/HN-92284500005_2-Page.jpg	0.52	0.177				21.00	17.95		100	HN-92284500005	11.07	http://www.airventuri.com/images/HN-92284500005_2-Small.jpg	AMMO	4047058002149	false
PY-P-21	H&N Baracuda Match .22 Cal, 21.14 Grains, Round Nose, 200ct	Haendler & Natermann	 .22 caliber 21.14 grains Round nose 200 pellets   Baracuda Match pellets have an excellent reputation for accuracy. Round nose or domed pellets is also one of the most accurate pellet head shapes you can buy. Use these for hunting, shooting spinners or popping tin cans.			http://www.airventuri.com/images/HN-Baracuda-Match-22cal-200ct_HN-92285510003_LG.jpg	0.47	0.22				11.50	9.95		100	HN-92285510003	6.07	http://www.airventuri.com/images/HN-Baracuda-Match-22cal-200ct_HN-92285510003_SM.jpg	AMMO	4047058002187	false
PY-P-883	H&N Baracuda Match .22 Cal, 21.14 Grains, Round Nose, 200ct	Haendler & Natermann	 .22 caliber 21.14 grains Round nose 200 pellets   H&N Baracuda Match pellets are quite heavy, making them perfect for dispatching game. With 21.14 grains of lead, they'll deliver a pretty high amount of energy to your quarry. H&N is known for their superior pellets, and these are no exception. Perfectly formed, they'll function flawlessly in any airgun that can accept these big boys!			http://www.airventuri.com/images/H-N-Baracuda-Match-22-Cal-21-30-Grains-Round-Nose-200_large.jpg	0.47	0.22				11.50	9.95		100	HN-92285530003	6.07	http://www.airventuri.com/images/H-N-Baracuda-Match-22-Cal-21-30-Grains-Round-Nose-200_small.jpg	AMMO	4047058010632	false
PY-P-838	H&N Baracuda match, .177 Cal, 10.65 Grains, Round Nose, 500ct	Haendler & Natermann	 .177 caliber 10.65 grains 4.52mm head size Round nose 500 pellets 			http://www.airventuri.com/images/HN-Baracuda-Match-177cal-452mm_HN-92284520005_pellet_lg.jpg	0.52	0.177				21.00	17.95		100	HN-92284520005	11.07	http://www.airventuri.com/images/HN-Baracuda-Match-177cal-452mm_HN-92284520005_pellet_sm.jpg	AMMO	4047058002163	false
PY-P-839	H&N Baracuda Match, .177 Cal, 10.65 Grains, Round Nose, 500ct	Haendler & Natermann	 .177 caliber 10.65 grains 4.51 head size Round nose 500 pellets 			http://www.airventuri.com/images/HN-Baracuda-Match-177cal-451mm_HN-92284510005_pellet_lg.jpg	0.52	0.177				21.00	17.95		100	HN-92284510005	11.07	http://www.airventuri.com/images/HN-Baracuda-Match-177cal-451mm_HN-92284510005_pellet_sm.jpg	AMMO	4047058002156	false
PY-P-978	H&N Baracuda Match, .177 Cal, 10.65 Grains, Round Nose, 500ct	Haendler & Natermann	 .177 caliber 10.65 grains Round nose 500 pellets   H&N Sport is known for it's high-quality ammunition. These heavy pellets will work nicely in any gun. Use these for hunting, field target and plinking.			http://www.airventuri.com/images/HN-Baracuda-Match-177cal_HN-92284530005_pellet_lg.jpg	0.53	0.177				21.00	17.95		100	HN-92284530005	11.07	http://www.airventuri.com/images/HN-Baracuda-Match-177cal_HN-92284530005_pellet_sm.jpg	AMMO	4047058010625	false
PY-P-837	H&N Baracuda Match, .22 Cal (5.52mm), 21.14 Grains, Round Nose, 200ct	Haendler & Natermann	 .22 caliber 21.14 Round nose 200 pellets   H&N is known for making quality ammunition. If you need a hunting pellet that's consistent in size and weight, this would be the one to pick.			http://www.airventuri.com/images/HN-Baracuda-Match-22cal-2114-pellet_HN-92285520003_lg.jpg	0.41	0.22				11.50	9.95		100	HN-92285520003	6.07	http://www.airventuri.com/images/HN-Baracuda-Match-22cal-2114-pellet_HN-92285520003_sm.jpg	AMMO	4047058002194	false
PY-P-735	H&N Baracuda Power .177 Cal, 10.65 Grains, Round Nose, 300ct	Haendler & Natermann	 .177 caliber Round nose 10.65 grains Copper-coated lead 300 per tin 			http://www.airventuri.com/images/HN-Baracuda-Power-177-300ct_HN-92064500003_lg.jpg	0.39	0.177				12.75	10.75	2014-05-15	0	HN-92064500003	6.63	http://www.airventuri.com/images/HN-Baracuda-Power-177-300ct_HN-92064500003_sm.jpg	AMMO	4047058011653	false
PY-P-979	H&N Baracuda Power, .22 Cal, 21.14 Grains, Round Nose, 200ct	Haendler & Natermann	 .22 caliber 21.14 grains Copper coated lead 200 pellets   H&N Sport pellets are uniform and consistent, which makes them the leading choice for airgunners worldwide. These pellets have a copper coating that helps prevent lead accumulation in your airgun bore.			http://www.airventuri.com/images/HN-Baracuda-Power-22cal-Copper_HN-92065500003_pellet_lg.jpg	0.45	0.22				11.50	8.95		100	HN-92065500003	5.56	http://www.airventuri.com/images/HN-Baracuda-Power-22cal-Copper_HN-92065500003_pellet_sm.jpg	AMMO	4047058015002	false
PY-P-733	H&N Crow Magnum .177 Cal, 9.26 Grains, Hollowpoint, 500ct	Haendler & Natermann	 .177 caliber 9.26 grains Hollowpoint 500 pellets 			http://www.airventuri.com/images/HN-Crow-Magnum-177cal-HP-500ct_HN-92224500005_pellet_lg.jpg	0.48	0.177				18.00	14.50		100	HN-92224500005	8.87	http://www.airventuri.com/images/HN-Crow-Magnum-177cal-HP-500ct_HN-92224500005_pellet_sm.jpg	AMMO	4047058002040	false
PY-P-748	H&N Crow Magnum .20 Cal, 12.81 Grains, Hollowpoint, 250ct	Haendler & Natermann	 .20 caliber 12.81 grains Hollowpoint 250 pellets 			http://www.airventuri.com/images/H-N-Crow-Magnum-20-Cal-12-81-Grains-Hollowpoint-250ct_HN-92225000003.jpg	0.39	0.20				12.50	9.95		100	HN-92225000003	6.12	http://www.airventuri.com/images/H-N-Crow-Magnum-20-Cal-12-81-Grains-Hollowpoint-250ct_HN-92225000003_sm.jpg	AMMO	4047058002057	false
PY-P-732	H&N Crow Magnum .22 Cal, 18.21 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .22 caliber 18.21 grains Hollowpoint 200 pellets 			http://www.airventuri.com/images/HN-92225500003_2-Page.jpg	0.41	0.22				10.00	7.95		100	HN-92225500003	4.90	http://www.airventuri.com/images/HN-92225500003_2-Small.jpg	AMMO	4047058002064	false
PY-P-752	H&N Crow Magnum .25 Cal, 26.23 Grains, Hollowpoint, 200ct	Haendler & Natermann	 .25 caliber 26.23 grains Hollowpoint 200 pellets 			http://www.airventuri.com/images/HN-92226350003_2-Page.jpg	0.52	0.25				11.50	9.50		100	HN-92226350003	5.76	http://www.airventuri.com/images/HN-92226350003_2-Small.jpg	AMMO	4047058002071	false
PY-P-277	H&N Diabolo Sport .22 Cal, 13.73 Grains, Wadcutter, 500ct	Haendler & Natermann	 .22 caliber 13.73 grains Wadcutter 500 pellets 			http://www.airventuri.com/images/HN-92315500005_2-Page.jpg	0.62	0.22				16.00	13.95		100	HN-92315500005	8.57	http://www.airventuri.com/images/HN-92315500005_2-Small.jpg	AMMO	4047058002484	false
PY-P-1060	H&N Excite Coppa-Spitzkugel Pellets, .25 Cal, 24.54 Grains, Pointed, 200ct	Haendler & Natermann	 .25 caliber 24.54 grains Pointed Copper-coated 200ct   Copper-coated pellets help prevent lead from being laid down in your gun's barrel. H&N Excite Coppa-Spitzkugel pellets are suitable for many air rifle and air pistol disciplines and are most accurate at distances up to 25 yards.			http://www.airventuri.com/images/H-N-Excite-25-Coppa-Spitzkugel-6-35mm_HN-98816350043.jpg	0.46	0.25				12.50	10.25		100	HN-98816350043	6.27	http://www.airventuri.com/images/H-N-Excite-25-Coppa-Spitzkugel-6-35mm_HN-98816350043_sm.jpg	AMMO	4047058017136	false
PY-P-1095	H&N Excite Coppa-Spitzkugel, .177 Cal, 7.56 Grains, Pointed, 500ct	Haendler & Natermann	 .177 caliber 7.56 grains Pointed Copper-coated 500 pellets   Many airgunners like to avoid contact with lead, so these copper-coated pellets will be perfect for that. These are economical pellets made by H&N, Germany's premier ammo manufacturer.  Suitable for plinking. Not recommended for rotary magazines.			http://www.airventuri.com/images/H-N-Excite-177-Coppa-Spitzkugel-4-5mm-500ct_HN-98814500025.jpg	0.43	0.177				20.50	16.50		100	HN-98814500025	10.10	http://www.airventuri.com/images/H-N-Excite-177-Coppa-Spitzkugel-4-5mm-500ct_HN-98814500025_sm.jpg	AMMO	4047058001234	false
PY-P-1096	H&N Excite Coppa-Spitzkugel, .22 Cal, 16.05 Grains, Pointed, 200ct	Haendler & Natermann	 .22 caliber 16.05 grains Pointed Copper-coated 200 pellets   The copper coating on Excite Coppa-Spitskugel pointed pellets makes them 20% harder than uncoated pellets. There will also be less pellet deformation and less lead fouling in your airgun's barrel.			http://www.airventuri.com/images/H-N-Excite-22-Coppa-Spitzkugel-5-5mm-200-ct_HN-98815500033.jpg	0.39	0.22				10.50	8.75		100	HN-98815500033	5.30	http://www.airventuri.com/images/H-N-Excite-22-Coppa-Spitzkugel-5-5mm-200-ct_HN-98815500033_sm.jpg	AMMO	4047058001241	false
PY-P-1059	H&N Excite Econ Pellets, .177 Cal, 7.48 Grains, Wadcutter, 500ct	Haendler & Natermann	 .177 caliber 7.48 grains Wadcutter 500 pellets   Economical yet accurate. H&N Excite Econ pellets are suitable for air rifle and air pistol target shooting disciplines. They will be most accurate at 10 meters/10 yards.			http://www.airventuri.com/images/H-N-Excite-Econ-177-4-5mm-pellet-500ct_HN-98814500015.jpg	0.42	0.177				6.50	5.25		100	HN-98814500015	3.21	http://www.airventuri.com/images/H-N-Excite-Econ-177-4-5mm-pellet-500ct_HN-98814500015_sm.jpg	AMMO	4047058011738	false
PY-P-1061	H&N Excite Neue Spitzkugel, .177 Cal, 8.49 Grains, Pointed, 500ct	Haendler & Natermann	 .177 caliber 8.49 grains Pointed 500ct   Pointed pellets are most commonly used for hunting. Use these H&N Excite Neue Spitzkugel pellets in your air rifles and air pistols. They'll be most accurate up to 25 yards.			http://www.airventuri.com/images/H-N-Excite-177-Neue-Spitzkugel-4-5mm-_HN-98814500055.jpg	0.46	0.177				16.95	13.50		100	HN-98814500055	8.36	http://www.airventuri.com/images/H-N-Excite-177-Neue-Spitzkugel-4-5mm-_HN-98814500055_sm.jpg	AMMO	4047058002552	false
PY-P-1102	H&N Excite Plinking Pellets, .177 Cal, 7.48 Grains, Wadcutter, 500ct	Haendler & Natermann	 .177 caliber 7.48 grains Wadcutter 500 pellets   These economical pellets have a ribbed skirt, and the manufacturer suggests they're ideal for plinking with CO2-powered pistols. Of course, you could try them in rifles and pistols with other powerplants to see if they also perform well in them.			http://www.airventuri.com/images/H-N-Excite-Plinking-Pellets-177-Cal-7-48-Grains-Wadcutter-500ct_HN-98814500005.jpg	0.42	0.177				6.50	5.50		100	HN-98814500005	3.31	http://www.airventuri.com/images/H-N-Excite-Plinking-Pellets-177-Cal-7-48-Grains-Wadcutter-500ct_HN-98814500005_sm.jpg	AMMO	4047058017112	false
PY-P-29	H&N Field Target .177 Cal, 8.49 Grains, Domed, 500ct	Haendler & Natermann	 .177 caliber 8.49 grains Domed 500 pellets 			http://www.airventuri.com/images/HN-92084500005_2-Page.jpg	0.45	0.177				17.50	14.25		100	HN-92084500005	8.77	http://www.airventuri.com/images/HN-92084500005_2-Small.jpg	AMMO	4047058001432	false
PY-P-743	H&N Field Target .22 Cal, 16.36 Grains, Domed, 200ct	Haendler & Natermann	 .22 caliber 16.36 grains Domed 200 pellets 			http://www.airventuri.com/images/HN-92085500003_2-Page.jpg	0.39	0.22				10.00	7.95		100	HN-92085500003	4.84	http://www.airventuri.com/images/HN-92085500003_2-Small.jpg	AMMO	4047058001463	false
PY-P-747	H&N Field Target .25 Cal, 24.38 Grains, Domed, 200ct	Haendler & Natermann	 .25 caliber 24.38 grains Domed 200 pellets 			http://www.airventuri.com/images/HN-92086350003_2-Page.jpg	0.49	0.25				11.50	9.25		100	HN-92086350003	5.71	http://www.airventuri.com/images/HN-92086350003_2-Small.jpg	AMMO	4047058001494	false
PY-P-1101	H&N Field Target Sampler Pack, .177 Cal, Baracuda Match & Field Target Trophy Pellets, Domed (6 Head Sizes), 240ct	Haendler & Natermann	.177 cal H&N pellet sampler pack, contains about 40 of each pellet (all are domed). Field Target Trophy weighs 8.64 grains and Baracuda Match weighs 10.65 grains:  4.50mm head, Field Target Trophy 4.51mm head, Field Target Trophy 4.52mm head, Field Target Trophy 4.50mm head, Baracuda Match 4.51mm head, Baracuda Match 4.52mm head, Baracuda Match Reclosable tubes 240 pellets total   Get two of the most useful and accurate domed pellets made today by one of the top pellet makers in the world. Some air guns prefer larger pellet heads, and this H&N sampler pack lets you determine which your airgun prefers and which delivers the best accuracy.			http://www.airventuri.com/images/H-N-Field-Target-Sampler-177cal-240ct_HN-99994500007.jpg	0.33	0.177				21.00	16.95		100	HN-99994500007	10.51	http://www.airventuri.com/images/H-N-Field-Target-Sampler-177cal-240ct_HN-99994500007_sm.jpg	AMMO	4047058017686	false
PY-P-33	H&N Field Target Trophy .177 Cal, 8.64 Grains, Domed, 500ct	Haendler & Natermann	 .177 caliber 8.64 grains Domed 500 pellets 			http://www.airventuri.com/images/HN-92104500005_2-Page.jpg	0.46	0.177				15.00	14.75		100	HN-92104500005	9.13	http://www.airventuri.com/images/HN-92104500005_2-Small.jpg	AMMO	4047058001555	false
PY-P-90	H&N Field Target Trophy .20 Cal, 11.42 Grains, Domed, 500ct	Haendler & Natermann	 .20 caliber 11.42 grains Domed 500 pellets   Like to hunt? Try this pellet!			http://www.airventuri.com/images/HN-92105000005_2-Page.jpg	0.55	0.20				23.50	18.95		100	HN-92105000005	11.73	http://www.airventuri.com/images/HN-92105000005_2-Small.jpg	AMMO	4047058001562	false
PY-P-31	H&N Field Target Trophy .22 Cal, 14.66 Grains, Round Nose, 500ct	Haendler & Natermann	 .22 caliber 14.66 grains Round nose 500 pellets 			http://www.airventuri.com/images/HN-Field-Target-Trophy_HN-92105500005_pellet_2lg.jpg	0.65	0.22				18.50	14.75	2014-05-08	0	HN-92105530005	9.13	http://www.airventuri.com/images/HN-Field-Target-Trophy_HN-92105500005_pellet_2sm.jpg	AMMO	4047058010410	false
PY-P-912	H&N Field Target Trophy .22 Cal, 14.66 Grains, Round Nose, 500ct	Haendler & Natermann	 .22 caliber 14.66 grains Round nose 500 pellets </br></br>  These .22 cal round nose pellets by H&N have great knockdown power at the target and are great for anything from casual backyard plinking to competitive shooting events. Pick up a tin for your favorite airgun today!			http://www.airventuri.com/images/HN-Field-Target-Trophy-22-500ct_HN-92105540005_lg.jpg	0.65	0.22				18.00	14.75	2014-05-16	0	HN-92105540005	9.13	http://www.airventuri.com/images/HN-Field-Target-Trophy-22-500ct_HN-92105540005_sm.jpg	AMMO	4047058010601	false
